pos	block_id	phase_state	local_phase_state	confidence
2367503	block_440	-1	-1	0.500000
2367795	block_440	-1	-1	0.500000
2368236	unassigned	0	0	0.500000
2368246	unassigned	0	0	0.500000
2368293	unassigned	0	0	0.500000
2368664	block_441	-1	-1	0.500000
2368744	block_441	-1	-1	0.500000
2368808	block_441	-1	-1	0.500000
2369546	block_441	-1	-1	0.490000
2369822	block_441	1	1	1.000000
2369962	block_441	1	1	0.500000
2370022	block_441	1	1	0.500000
2370662	unassigned	0	0	0.000000
2371068	block_442	1	1	0.375000
2371663	unassigned	0	0	0.500000
2371944	block_443	-1	-1	0.500000
2372036	block_443	1	1	0.500000
2372206	block_443	-1	-1	0.500000
2372210	block_443	-1	-1	0.500000
2372284	block_443	-1	-1	0.375000
2372454	block_443	-1	-1	0.500000
2372806	block_443	-1	-1	0.500000
2372873	unassigned	0	0	0.000000
2372887	block_444	1	1	0.500000
2373547	block_444	1	1	1.000000
2373803	block_444	1	1	0.375000
2375465	block_444	1	1	0.375000
2376845	block_444	1	1	0.500000
2376846	block_444	1	1	0.500000
2377217	block_444	1	1	0.500000
2377368	block_444	1	1	1.000000
2377444	unassigned	0	0	0.000000
2377704	block_445	1	1	0.375000
2377921	block_445	1	1	1.000000
2378432	block_445	-1	-1	0.500000
2378473	block_445	1	1	0.500000
2378505	block_445	-1	-1	0.500000
2378546	block_445	-1	-1	0.500000
2379522	unassigned	0	0	0.000000
2396158	block_446	-1	-1	0.375000
2397663	block_446	-1	-1	0.375000
2398314	block_446	-1	-1	1.000000
2398388	block_446	-1	-1	1.000000
2398524	block_446	-1	-1	0.375000
2398952	block_446	-1	-1	1.000000
2399156	block_446	1	1	0.186422
2399677	block_446	1	1	0.171714
2401201	block_446	1	1	0.375000
2401207	unassigned	0	0	0.000000
2402816	block_447	-1	-1	0.375000
2404326	block_447	-1	-1	0.500000
2404349	block_447	-1	-1	0.500000
2404710	block_447	-1	-1	0.500000
2404790	block_447	-1	-1	0.500000
2405143	unassigned	0	0	0.500000
2406327	block_448	-1	-1	0.500000
2406348	block_448	-1	-1	0.500000
2406633	block_448	-1	-1	0.500000
2406855	unassigned	0	0	0.500000
2406860	unassigned	0	0	0.500000
2406936	block_449	1	1	0.500000
2407092	block_449	1	1	0.500000
2407357	block_449	-1	-1	0.375000
2409594	block_449	-1	-1	0.375000
2410410	block_449	-1	-1	0.375000
2410583	block_449	-1	-1	0.375000
2411456	unassigned	0	0	0.000000
2412253	block_450	1	1	0.375000
2412488	block_450	1	1	0.375000
2412518	unassigned	0	0	0.000000
2412740	block_451	1	1	0.375000
2413472	block_451	1	1	0.375000
2413686	block_451	1	1	0.375000
2414943	unassigned	0	0	0.000000
2415590	block_452	1	1	0.308182
2417010	block_452	1	1	0.308182
2417371	block_452	1	1	0.308182
2418529	block_452	1	1	0.308182
2418893	block_452	1	1	0.375000
2419857	block_452	1	1	0.375000
2420472	block_452	1	1	0.375000
2421272	block_452	-1	-1	0.375000
2421502	block_452	-1	-1	0.375000
2422018	block_452	-1	-1	0.375000
2422380	block_452	-1	-1	0.375000
2422880	block_452	-1	-1	0.375000
2422949	unassigned	0	0	0.000000
2423213	unassigned	0	0	0.000000
2423455	unassigned	0	0	0.000000
2424475	unassigned	0	0	0.500000
2424600	block_453	-1	-1	0.500000
2424660	block_453	-1	-1	0.500000
2424908	block_453	-1	-1	0.500000
2425019	block_453	-1	-1	0.500000
2425192	block_453	-1	-1	0.500000
2425258	block_453	-1	-1	0.500000
2425315	block_453	1	1	0.500000
2425352	unassigned	0	0	0.000000
2425444	unassigned	0	0	0.000000
2425448	unassigned	0	0	0.500000
2425637	block_454	-1	-1	0.500000
2425709	block_454	-1	-1	0.500000
2425744	block_454	-1	-1	0.500000
2425855	block_454	-1	-1	0.500000
2425866	block_454	-1	-1	0.500000
2426382	block_454	-1	-1	0.500000
2426509	block_454	1	1	0.500000
2426642	block_454	1	1	0.500000
2426795	block_454	1	1	0.500000
2426893	block_454	1	1	0.500000
2427076	unassigned	0	0	0.000000
2427176	block_455	1	1	1.000000
2427393	block_455	1	1	1.000000
2428228	unassigned	0	0	0.500000
2428397	block_456	1	1	0.490000
2428618	block_456	-1	-1	0.500000
2428694	block_456	-1	-1	0.375000
2428901	block_456	-1	-1	0.500000
2428948	block_456	-1	-1	0.500000
2428967	unassigned	0	0	0.000000
2428972	unassigned	0	0	0.500000
2429044	block_457	1	1	0.500000
2429466	unassigned	0	0	0.000000
2429480	block_458	-1	-1	0.500000
2429501	block_458	-1	-1	0.500000
2430120	block_458	-1	-1	0.500000
2430306	block_458	-1	-1	0.375000
2431085	block_458	-1	-1	0.375000
2431146	block_458	-1	-1	0.375000
2432374	block_458	-1	-1	1.000000
2432479	block_458	-1	-1	1.000000
2432674	block_458	-1	-1	1.000000
2433959	block_458	1	1	0.375000
2434313	unassigned	0	0	0.000000
2434400	block_459	1	1	0.500000
2434471	block_459	1	1	0.500000
2434476	block_459	1	1	0.500000
2434947	block_459	-1	-1	0.375000
2435036	block_459	-1	-1	1.000000
2436331	block_459	-1	-1	0.500000
2436366	block_459	-1	-1	0.500000
2436456	block_459	-1	-1	0.500000
2436539	block_459	-1	-1	0.500000
2437446	block_459	1	1	0.375000
2437612	block_459	-1	-1	0.375000
2438531	block_459	-1	-1	0.375000
2438610	block_459	-1	-1	0.375000
2439817	block_459	-1	-1	0.375000
2441360	block_459	-1	-1	0.375000
2442603	block_459	1	1	0.500000
2442654	block_459	-1	-1	0.500000
2443020	unassigned	0	0	0.000000
2443124	unassigned	0	0	0.500000
2443142	unassigned	0	0	0.500000
2443386	block_460	-1	-1	1.000000
2443508	block_460	-1	-1	0.500000
2443524	unassigned	0	0	0.000000
2443681	block_461	-1	-1	1.000000
2443894	block_461	-1	-1	0.500000
2444137	block_461	-1	-1	0.500000
2444199	block_461	-1	-1	0.500000
2444214	unassigned	0	0	0.000000
2444885	unassigned	0	0	0.000000
2445281	block_462	-1	-1	0.375000
2445288	block_462	-1	-1	0.375000
2445374	block_462	-1	-1	0.375000
2446465	block_462	-1	-1	0.375000
2446604	block_462	-1	-1	0.375000
2447303	block_462	1	1	0.375000
2450297	unassigned	0	0	0.000000
2450320	unassigned	0	0	0.000000
2450552	block_463	1	1	0.500000
2451178	block_463	1	1	0.500000
2451218	block_463	-1	-1	0.500000
2451260	block_463	1	1	0.500000
2451332	block_463	1	1	0.500000
2451746	block_463	1	1	0.490000
2454017	unassigned	0	0	0.000000
2470023	block_464	-1	-1	0.375000
2470308	unassigned	0	0	0.000000
2470857	unassigned	0	0	0.000000
2471099	block_465	-1	-1	0.184425
2472054	unassigned	0	0	0.000000
2472910	unassigned	0	0	0.000000
2474048	unassigned	0	0	0.000000
2474227	unassigned	0	0	0.000000
2474655	unassigned	0	0	0.000000
2475207	unassigned	0	0	0.000000
2475661	block_466	1	1	0.133802
2477142	block_466	-1	-1	0.375000
2477514	block_466	1	1	0.375000
2477704	block_466	-1	-1	0.194081
2477984	block_466	1	1	1.000000
2478240	unassigned	0	0	0.000000
2478463	block_467	1	1	0.500000
2478525	block_467	1	1	0.500000
2478782	block_467	-1	-1	1.000000
2480004	block_467	1	1	0.375000
2482259	block_467	1	1	0.375000
2482946	block_467	1	1	0.375000
2483707	block_467	-1	-1	0.375000
2485779	block_467	1	1	0.375000
2487650	block_467	-1	-1	0.375000
2487701	block_467	-1	-1	0.375000
2489678	block_467	-1	-1	0.500000
2489681	block_467	-1	-1	0.500000
2489880	block_467	-1	-1	0.500000
2490537	unassigned	0	0	0.000000
2490543	block_468	-1	-1	0.375000
2491109	block_468	-1	-1	0.375000
2492941	block_468	-1	-1	0.375000
2494598	block_468	-1	-1	0.375000
2494772	unassigned	0	0	0.000000
2506387	unassigned	0	0	0.000000
2520050	unassigned	0	0	0.000000
2520225	unassigned	0	0	0.000000
2520986	unassigned	0	0	0.000000
2521256	unassigned	0	0	0.000000
2521922	block_469	-1	-1	0.375000
2522094	block_469	-1	-1	0.375000
2523364	block_469	-1	-1	0.375000
2523677	unassigned	0	0	0.000000
2523830	block_470	-1	-1	0.375000
2524478	block_470	-1	-1	0.375000
2524999	block_470	-1	-1	0.375000
2527860	block_470	-1	-1	0.375000
2532025	block_470	-1	-1	0.375000
2533231	block_470	1	1	0.375000
2534370	unassigned	0	0	0.000000
2534785	block_471	-1	-1	0.375000
2535995	unassigned	0	0	0.000000
2539990	unassigned	0	0	0.000000
2540965	block_472	1	1	0.152408
2541235	block_472	-1	-1	0.152408
2541509	block_472	1	1	0.148550
2541890	block_472	1	1	0.148550
2542038	block_472	1	1	0.148550
2542678	block_472	1	1	0.148550
2543903	unassigned	0	0	0.000000
2544281	block_473	-1	-1	0.375000
2544775	block_473	-1	-1	0.375000
2545051	unassigned	0	0	0.000000
2545677	block_474	1	1	0.375000
2545906	unassigned	0	0	0.000000
2546249	block_475	1	1	0.375000
2546263	block_475	1	1	0.375000
2546864	block_475	1	1	0.375000
2547345	block_475	1	1	0.375000
2548171	block_475	1	1	0.375000
2548381	block_475	1	1	0.375000
2548635	block_475	-1	-1	0.375000
2548638	unassigned	0	0	0.000000
2548994	block_476	-1	-1	0.375000
2549408	block_476	-1	-1	0.375000
2549975	block_476	1	1	0.490000
2550161	block_476	-1	-1	1.000000
2550184	unassigned	0	0	0.000000
2550413	block_477	-1	-1	0.500000
2550419	block_477	-1	-1	0.500000
2551159	block_477	-1	-1	1.000000
2551220	block_477	-1	-1	1.000000
2551356	block_477	-1	-1	0.375000
2551401	unassigned	0	0	0.000000
2551508	block_478	-1	-1	0.490000
2551770	block_478	1	1	0.375000
2551997	block_478	1	1	0.375000
2552330	block_478	-1	-1	0.375000
2553269	block_478	-1	-1	0.375000
2553799	block_478	-1	-1	0.375000
2554511	block_478	-1	-1	0.375000
2554872	block_478	-1	-1	0.375000
2555846	block_478	-1	-1	0.375000
2556868	unassigned	0	0	0.000000
2558223	block_479	-1	-1	0.375000
2560266	unassigned	0	0	0.000000
2563316	block_480	-1	-1	0.375000
2573623	block_480	-1	-1	0.375000
2589230	block_480	1	1	0.500000
2589254	unassigned	0	0	0.500000
2589269	unassigned	0	0	0.000000
2589562	block_481	-1	-1	0.500000
2591085	block_481	-1	-1	0.375000
2591393	block_481	1	1	0.375000
2591756	unassigned	0	0	0.000000
2592176	block_482	1	1	0.375000
2592840	block_482	1	1	0.375000
2596717	unassigned	0	0	0.000000
2598394	unassigned	0	0	0.000000
2598895	block_483	-1	-1	0.375000
2606891	unassigned	0	0	0.000000
2606925	unassigned	0	0	0.000000
2611866	unassigned	0	0	0.000000
2615514	block_484	1	1	0.375000
2616352	block_484	1	1	0.375000
2616535	block_484	1	1	0.107138
2616564	block_484	-1	-1	0.375000
2617332	unassigned	0	0	0.000000
2619038	block_485	-1	-1	0.375000
2623065	block_485	-1	-1	0.103039
2623530	block_485	-1	-1	0.103039
2623969	block_485	-1	-1	0.375000
2623973	block_485	-1	-1	0.375000
2627355	block_485	-1	-1	0.375000
2627511	unassigned	0	0	0.000000
2628525	block_486	-1	-1	0.500000
2628562	block_486	-1	-1	0.500000
2629057	block_486	1	1	0.500000
2637902	block_486	1	1	0.375000
2638905	block_486	1	1	0.500000
2639147	block_486	1	1	0.500000
2639168	block_486	1	1	0.500000
2639528	block_486	1	1	0.500000
2639539	block_486	1	1	0.500000
2639619	block_486	-1	-1	0.500000
2640331	block_486	1	1	0.708333
2640370	block_486	1	1	0.500000
2640681	block_486	1	1	0.500000
2640796	block_486	1	1	0.500000
2641352	block_486	-1	-1	0.375000
2641744	unassigned	0	0	0.500000
2641909	block_487	1	1	0.554054
2642041	block_487	1	1	0.500000
2642082	block_487	-1	-1	0.500000
2642084	block_487	1	1	0.375000
2642214	block_487	1	1	0.500000
2642296	block_487	1	1	0.500000
2642387	block_487	1	1	0.500000
2642545	block_487	1	1	0.500000
2643019	block_487	1	1	0.500000
2643226	block_487	1	1	0.500000
2643387	block_487	1	1	0.500000
2643443	block_487	1	1	0.500000
2643457	block_487	1	1	0.500000
2643504	block_487	1	1	0.500000
2643886	block_487	1	1	0.500000
2644098	unassigned	0	0	0.000000
2644188	block_488	1	1	0.500000
2644198	block_488	1	1	0.500000
2644256	block_488	-1	-1	0.500000
2644310	block_488	-1	-1	0.500000
2644474	block_488	-1	-1	0.500000
2644565	block_488	-1	-1	0.500000
2644614	block_488	-1	-1	0.490000
2644673	block_488	-1	-1	0.490000
2645023	block_488	1	1	0.500000
2645240	block_488	1	1	0.500000
2645264	block_488	1	1	0.500000
2645321	unassigned	0	0	0.000000
2645584	block_489	1	1	0.500000
2645629	block_489	1	1	0.500000
2645895	block_489	1	1	0.500000
2645941	block_489	1	1	0.500000
2646098	block_489	1	1	0.500000
2646202	block_489	1	1	0.500000
2646290	block_489	1	1	0.500000
2646294	block_489	1	1	0.500000
2646724	block_489	1	1	0.500000
2646851	block_489	1	1	0.500000
2646992	block_489	-1	-1	0.500000
2647002	block_489	-1	-1	0.500000
2647208	block_489	-1	-1	0.500000
2647227	block_489	-1	-1	0.500000
2647245	block_489	-1	-1	0.500000
2647290	block_489	-1	-1	0.500000
2647354	block_489	-1	-1	0.500000
2647463	unassigned	0	0	0.500000
2647514	block_490	-1	-1	0.500000
2647758	block_490	-1	-1	0.500000
2647773	unassigned	0	0	0.000000
2648145	unassigned	0	0	0.500000
2648393	block_491	-1	-1	0.500000
2648447	block_491	-1	-1	0.500000
2648542	unassigned	0	0	0.500000
2648696	block_492	1	1	0.490000
2648746	block_492	-1	-1	0.500000
2648971	block_492	1	1	0.500000
2649253	block_492	1	1	0.500000
2649335	block_492	1	1	0.500000
2649433	block_492	1	1	0.375000
2649438	block_492	1	1	0.500000
2649465	block_492	1	1	0.500000
2649510	block_492	1	1	0.500000
2649639	block_492	-1	-1	0.500000
2649665	block_492	-1	-1	0.500000
2649951	block_492	1	1	0.500000
2649954	block_492	-1	-1	0.500000
2650150	block_492	1	1	0.500000
2650167	block_492	1	1	0.500000
2650369	block_492	1	1	0.500000
2650429	block_492	-1	-1	0.500000
2650546	block_492	-1	-1	0.500000
2650579	block_492	-1	-1	0.500000
2650623	block_492	-1	-1	0.500000
2650762	block_492	-1	-1	0.500000
2650921	block_492	-1	-1	0.500000
2651160	block_492	-1	-1	0.490000
2651529	block_492	1	1	0.500000
2651530	block_492	1	1	0.375000
2651566	block_492	1	1	0.500000
2651682	block_492	1	1	0.500000
2652330	block_492	1	1	0.375000
2652679	block_492	-1	-1	0.152435
2652732	unassigned	0	0	0.000000
2652734	unassigned	0	0	0.000000
2652752	unassigned	0	0	0.000000
2653521	block_493	1	1	0.375000
2653639	block_493	-1	-1	0.375000
2657933	block_493	-1	-1	0.375000
2658236	block_493	-1	-1	0.375000
2658924	block_493	-1	-1	0.375000
2659082	unassigned	0	0	0.000000
2659160	unassigned	0	0	0.000000
2659456	block_494	1	1	0.375000
2662768	unassigned	0	0	0.000000
2663187	block_495	-1	-1	0.375000
2664553	block_495	1	1	0.375000
2665220	unassigned	0	0	0.000000
2665687	block_496	1	1	0.375000
2666724	block_496	1	1	0.327364
2667761	block_496	1	1	0.375000
2667836	block_496	1	1	0.375000
2669586	block_496	-1	-1	0.327364
2671056	unassigned	0	0	0.000000
2671955	block_497	-1	-1	1.000000
2671996	block_497	-1	-1	1.000000
2672386	block_497	-1	-1	1.000000
2672952	block_497	-1	-1	0.375000
2673544	block_497	1	1	0.375000
2674279	block_497	1	1	0.375000
2675159	unassigned	0	0	0.000000
2675682	block_498	1	1	0.375000
2676330	block_498	-1	-1	0.375000
2676630	unassigned	0	0	0.000000
2679778	unassigned	0	0	0.000000
2680281	unassigned	0	0	0.000000
2680389	unassigned	0	0	0.000000
2681012	unassigned	0	0	0.000000
2681173	block_499	-1	-1	0.375000
2681732	block_499	1	1	0.490000
2682254	unassigned	0	0	0.000000
2682293	block_500	-1	-1	0.632353
2682296	block_500	-1	-1	0.500000
2682313	block_500	-1	-1	0.819672
2682374	unassigned	0	0	0.000000
2682659	block_501	1	1	0.500000
2682711	block_501	-1	-1	0.500000
2682959	block_501	-1	-1	0.500000
2682989	block_501	1	1	0.500000
2683445	block_501	1	1	0.500000
2683728	block_501	1	1	0.375000
2684529	block_501	-1	-1	0.375000
2684622	block_501	1	1	0.351601
2686980	unassigned	0	0	0.000000
2688051	block_502	-1	-1	0.500000
2688110	block_502	-1	-1	0.500000
2688115	block_502	-1	-1	0.500000
2695455	block_502	1	1	0.375000
2695854	block_502	1	1	0.375000
2696580	block_502	-1	-1	0.375000
2696683	block_502	1	1	0.375000
2697438	block_502	1	1	0.375000
2697552	unassigned	0	0	0.000000
2698315	block_503	-1	-1	0.333446
2698763	block_503	1	1	0.333446
2699423	block_503	-1	-1	0.375000
2702427	unassigned	0	0	0.000000
2703256	unassigned	0	0	0.000000
2704278	block_504	-1	-1	0.500000
2704521	block_504	-1	-1	0.500000
2704563	block_504	-1	-1	0.500000
2704613	block_504	-1	-1	0.500000
2704686	block_504	-1	-1	0.500000
2704821	block_504	-1	-1	0.500000
2704914	block_504	-1	-1	0.500000
2704919	block_504	1	1	0.500000
2705022	block_504	1	1	0.500000
2705381	unassigned	0	0	0.500000
2708503	block_505	1	1	0.375000
2708563	unassigned	0	0	0.000000
2709737	block_506	-1	-1	0.375000
2710563	unassigned	0	0	0.000000
2712639	unassigned	0	0	0.000000
2712979	block_507	1	1	0.375000
2715300	block_507	1	1	0.375000
2716220	unassigned	0	0	0.000000
2716253	block_508	1	1	0.375000
2716451	block_508	-1	-1	0.375000
2716529	unassigned	0	0	0.000000
2717136	block_509	1	1	0.160090
2717200	block_509	1	1	0.160090
2720424	block_509	1	1	1.000000
2720772	block_509	1	1	1.000000
2720823	block_509	1	1	1.000000
2721246	unassigned	0	0	0.000000
2721611	block_510	1	1	0.375000
2722975	block_510	1	1	0.500000
2723046	block_510	1	1	0.500000
2723342	block_510	1	1	0.500000
2723343	unassigned	0	0	0.500000
2723353	block_511	-1	-1	0.500000
2723411	block_511	-1	-1	0.500000
2723414	block_511	-1	-1	0.500000
2723510	block_511	-1	-1	0.500000
2723884	block_511	-1	-1	0.500000
2726326	block_511	-1	-1	0.152408
2726580	unassigned	0	0	0.000000
2728465	block_512	-1	-1	0.375000
2729013	unassigned	0	0	0.000000
2729413	block_513	-1	-1	0.375000
2730140	block_513	-1	-1	0.500000
2730199	block_513	-1	-1	0.500000
2730681	block_513	-1	-1	0.500000
2731683	unassigned	0	0	0.000000
2732837	block_514	-1	-1	0.334991
2733425	block_514	1	1	0.375000
2733626	block_514	1	1	0.375000
2734178	unassigned	0	0	0.000000
2734444	block_515	1	1	0.375000
2735477	block_515	-1	-1	1.000000
2735483	block_515	-1	-1	1.000000
2735971	block_515	-1	-1	0.500000
2736171	unassigned	0	0	0.500000
2736188	block_516	-1	-1	0.500000
2737020	block_516	-1	-1	0.151688
2737045	unassigned	0	0	0.000000
2737817	unassigned	0	0	0.000000
2737847	block_517	1	1	0.375000
2737964	unassigned	0	0	0.000000
2739389	block_518	1	1	0.375000
2740228	block_518	1	1	0.500000
2740242	block_518	1	1	0.500000
2740275	block_518	1	1	0.500000
2740483	block_518	1	1	0.500000
2740494	block_518	1	1	0.500000
2740745	block_518	1	1	0.500000
2740828	block_518	-1	-1	0.500000
2741198	block_518	1	1	0.500000
2744084	unassigned	0	0	0.000000
2744492	unassigned	0	0	0.000000
2745081	block_519	1	1	0.375000
2748339	block_519	1	1	0.375000
2750224	block_519	-1	-1	0.375000
2752288	block_519	1	1	0.305015
2753248	block_519	1	1	0.284552
2754039	block_519	-1	-1	0.375000
2754536	block_519	1	1	1.000000
2754865	block_519	-1	-1	1.000000
2754980	block_519	-1	-1	1.000000
2758937	block_519	-1	-1	0.375000
2761653	block_519	-1	-1	0.500000
2761761	block_519	-1	-1	0.500000
2761790	unassigned	0	0	0.500000
2762022	block_520	-1	-1	0.500000
2762206	block_520	-1	-1	0.375000
2764200	unassigned	0	0	0.000000
2764621	unassigned	0	0	0.000000
2766277	unassigned	0	0	0.000000
2766334	block_521	-1	-1	0.375000
2767086	block_521	1	1	0.375000
2768688	block_521	1	1	0.230702
2768993	block_521	1	1	0.375000
2769986	block_521	-1	-1	0.375000
2771062	block_521	-1	-1	0.375000
2773932	unassigned	0	0	0.000000
2775444	block_522	-1	-1	0.375000
2776250	block_522	-1	-1	0.375000
2776654	unassigned	0	0	0.000000
2776891	block_523	1	1	0.375000
2777731	block_523	1	1	0.375000
2778178	unassigned	0	0	0.000000
2778367	block_524	-1	-1	0.375000
2779398	block_524	-1	-1	0.375000
2779646	block_524	-1	-1	0.375000
2779713	unassigned	0	0	0.000000
2780059	block_525	-1	-1	0.375000
2780189	block_525	-1	-1	0.375000
2781082	block_525	-1	-1	0.375000
2781276	block_525	-1	-1	0.375000
2782868	unassigned	0	0	0.000000
2785442	block_526	-1	-1	0.375000
2786303	unassigned	0	0	0.000000
2786501	block_527	1	1	0.490000
2786616	block_527	-1	-1	0.500000
2786974	block_527	-1	-1	0.500000
2787016	unassigned	0	0	0.000000
2787054	block_528	-1	-1	1.000000
2787443	block_528	1	1	1.000000
2787615	block_528	1	1	1.000000
2787745	block_528	1	1	1.000000
2787934	unassigned	0	0	0.000000
2788426	block_529	-1	-1	0.375000
2788502	block_529	-1	-1	0.375000
2789889	block_529	-1	-1	0.375000
2791849	block_529	-1	-1	0.375000
2793983	block_529	1	1	1.000000
2794037	block_529	1	1	1.000000
2794686	block_529	1	1	1.000000
2794779	unassigned	0	0	0.000000
2797182	block_530	-1	-1	0.375000
2800088	block_530	1	1	0.375000
2800795	block_530	-1	-1	0.375000
2802113	unassigned	0	0	0.000000
2802208	unassigned	0	0	0.500000
2802213	block_531	-1	-1	0.708333
2802475	block_531	-1	-1	0.500000
2803760	block_531	1	1	0.341855
2804279	block_531	1	1	0.375000
2804633	block_531	-1	-1	0.375000
2805101	block_531	-1	-1	0.375000
2807005	block_531	1	1	1.000000
2807348	block_531	-1	-1	0.500000
2807422	block_531	-1	-1	0.500000
2807628	block_531	-1	-1	0.500000
2808251	block_531	-1	-1	0.500000
2808312	unassigned	0	0	0.500000
2808314	unassigned	0	0	0.500000
2808315	unassigned	0	0	0.500000
2808335	unassigned	0	0	0.000000
2808510	unassigned	0	0	0.000000
2809471	unassigned	0	0	0.000000
2809955	block_532	-1	-1	0.375000
2810250	block_532	1	1	0.254662
2810599	unassigned	0	0	0.000000
2811120	unassigned	0	0	0.000000
2811349	block_533	1	1	0.375000
2812284	block_533	1	1	0.351921
2813920	unassigned	0	0	0.000000
2815487	block_534	-1	-1	0.375000
2815825	unassigned	0	0	0.000000
2816369	block_535	1	1	0.375000
2816500	unassigned	0	0	0.000000
2817118	block_536	-1	-1	0.131312
2817779	block_536	-1	-1	0.375000
2818394	block_536	-1	-1	0.375000
2819562	block_536	-1	-1	0.375000
2819576	unassigned	0	0	0.000000
2820155	block_537	1	1	0.490000
2820394	block_537	-1	-1	0.500000
2820763	block_537	-1	-1	0.500000
2820764	block_537	-1	-1	0.500000
2825831	block_537	-1	-1	0.375000
2828475	unassigned	0	0	0.000000
2828943	block_538	-1	-1	0.375000
2829452	block_538	-1	-1	0.375000
2829813	unassigned	0	0	0.000000
2829946	unassigned	0	0	0.000000
2831157	unassigned	0	0	0.000000
2831337	block_539	-1	-1	0.375000
2831341	block_539	-1	-1	0.375000
2831509	unassigned	0	0	0.000000
2832468	block_540	-1	-1	0.375000
2834585	unassigned	0	0	0.000000
2834672	block_541	1	1	0.375000
2835069	block_541	1	1	0.375000
2836827	block_541	1	1	0.178839
2837115	block_541	-1	-1	0.375000
2837834	block_541	1	1	0.375000
2838155	block_541	1	1	0.375000
2840882	block_541	-1	-1	0.375000
2842734	block_541	-1	-1	0.500000
2842764	block_541	1	1	0.500000
2842792	block_541	1	1	0.500000
2842820	block_541	1	1	0.500000
2842825	unassigned	0	0	0.000000
2842833	block_542	-1	-1	1.000000
2842836	block_542	-1	-1	0.500000
2842841	unassigned	0	0	0.000000
2842844	unassigned	0	0	0.000000
2842853	block_543	-1	-1	0.500000
2842856	block_543	-1	-1	0.500000
2842868	block_543	1	1	0.500000
2842888	unassigned	0	0	0.000000
2843500	block_544	-1	-1	0.375000
2844405	block_544	-1	-1	0.375000
2845007	unassigned	0	0	0.000000
2845161	block_545	-1	-1	0.375000
2845326	unassigned	0	0	0.000000
2845675	block_546	1	1	0.296207
2845831	block_546	1	1	0.375000
2846755	block_546	-1	-1	0.375000
2846822	block_546	1	1	0.375000
2847481	unassigned	0	0	0.000000
2847773	unassigned	0	0	0.000000
2847950	block_547	1	1	0.375000
2848102	block_547	-1	-1	0.375000
2848319	block_547	-1	-1	0.375000
2848571	block_547	-1	-1	0.375000
2849043	block_547	-1	-1	0.375000
2849300	unassigned	0	0	0.000000
2851523	block_548	-1	-1	0.375000
2852821	block_548	1	1	0.490000
2852988	block_548	-1	-1	0.708333
2853133	unassigned	0	0	0.500000
2853331	block_549	-1	-1	0.500000
2853344	block_549	-1	-1	0.500000
2853377	block_549	-1	-1	0.500000
2853407	unassigned	0	0	0.000000
2853410	unassigned	0	0	0.500000
2853412	block_550	-1	-1	0.500000
2854156	unassigned	0	0	0.000000
2854238	unassigned	0	0	0.000000
2854655	block_551	1	1	1.000000
2854795	unassigned	0	0	0.000000
2854915	block_552	-1	-1	0.107226
2854922	unassigned	0	0	0.500000
2855085	unassigned	0	0	0.500000
2855110	block_553	-1	-1	0.500000
2855118	block_553	-1	-1	0.500000
2855502	block_553	-1	-1	0.375000
2855611	block_553	-1	-1	0.500000
2855618	block_553	-1	-1	0.500000
2856011	block_553	-1	-1	0.500000
2856034	block_553	-1	-1	0.500000
2856273	block_553	-1	-1	0.500000
2856412	block_553	1	1	0.575758
2856733	block_553	1	1	0.500000
2856791	unassigned	0	0	0.500000
2856941	block_554	-1	-1	0.375000
2856946	block_554	-1	-1	0.500000
2856980	unassigned	0	0	0.000000
2857117	block_555	-1	-1	0.500000
2857126	block_555	-1	-1	0.500000
2857566	block_555	1	1	1.000000
2860127	block_555	1	1	0.375000
2860738	block_555	-1	-1	0.375000
2862039	block_555	1	1	0.375000
2863580	block_555	-1	-1	0.375000
2864393	block_555	-1	-1	0.375000
2864484	block_555	-1	-1	0.375000
2865781	unassigned	0	0	0.000000
2867023	block_556	-1	-1	0.375000
2868310	unassigned	0	0	0.000000
2868618	unassigned	0	0	0.000000
2869328	block_557	-1	-1	0.152408
2872985	block_557	-1	-1	0.375000
2886222	unassigned	0	0	0.000000
2889049	block_558	-1	-1	0.375000
2889213	block_558	-1	-1	0.375000
2893735	block_558	-1	-1	0.375000
2894608	unassigned	0	0	0.000000
2896739	block_559	-1	-1	0.375000
2897840	block_559	-1	-1	0.375000
2900370	unassigned	0	0	0.000000
2904666	unassigned	0	0	0.000000
2910578	unassigned	0	0	0.000000
2910580	unassigned	0	0	0.000000
2911782	block_560	-1	-1	0.375000
2921322	unassigned	0	0	0.000000
2923496	unassigned	0	0	0.000000
2927196	block_561	-1	-1	0.375000
2929398	block_561	1	1	0.375000
2929457	block_561	-1	-1	0.375000
2935877	block_561	1	1	0.375000
2938255	unassigned	0	0	0.000000
2940322	unassigned	0	0	0.000000
2940877	block_562	1	1	0.159762
2940992	block_562	-1	-1	0.375000
2946357	block_562	1	1	0.159762
2948768	block_562	-1	-1	0.500000
2948821	unassigned	0	0	0.500000
2948822	unassigned	0	0	0.500000
2951797	block_563	-1	-1	0.375000
2952126	unassigned	0	0	0.000000
2962895	block_564	1	1	0.159435
2966269	block_564	-1	-1	0.375000
2966349	block_564	1	1	0.159435
2970678	block_564	-1	-1	0.375000
2972545	block_564	-1	-1	0.375000
2973952	unassigned	0	0	0.000000
2977594	block_565	-1	-1	0.375000
2984065	block_565	-1	-1	0.375000
